date,module,country,category_id,app_id,keyword,metric_name,metric_value,notes
2026-09-01,chart_entry,us,6013,1634985225,,toppaidapplications_rank,54,COGNURO TAP | new_entrant=False
2026-09-01,chart_entry,us,6013,1508108761,,toppaidapplications_rank,55,EasyQuit Pro - Stop Smoking | new_entrant=False
2026-09-01,chart_entry,us,6013,473539105,,toppaidapplications_rank,56,Workout Calendar - Motivation | new_entrant=False
2026-09-01,chart_entry,us,6013,429135422,,toppaidapplications_rank,57,WomanLog Pro Calendar | new_entrant=False
2026-09-01,chart_entry,us,6013,914413310,,toppaidapplications_rank,58,FitPort | new_entrant=False
2026-09-01,chart_entry,us,6013,341935130,,toppaidapplications_rank,59,Health through Breath - Pranayama | new_entrant=False
2026-09-01,chart_entry,us,6013,917795269,,toppaidapplications_rank,60,Hot Yoga Timer - Bikram | new_entrant=False
2026-09-01,chart_entry,us,6013,6477340052,,toppaidapplications_rank,61,CSIDAssist | new_entrant=False
2026-09-01,chart_entry,us,6013,1301427885,,toppaidapplications_rank,62,Hatch Squat Program | new_entrant=False
2026-09-01,chart_entry,us,6013,1172749900,,toppaidapplications_rank,63,Heart Rate Plus Monitor PRO | new_entrant=False
2026-09-01,chart_entry,us,6013,6749619960,,toppaidapplications_rank,64,IRespond_v1 | new_entrant=False
2026-09-01,chart_entry,us,6013,6777733622,,toppaidapplications_rank,65,Tōki - Meditation timer | new_entrant=False
2026-09-01,chart_entry,us,6013,6541757349,,toppaidapplications_rank,66,Express Daily Macro Tracker | new_entrant=False
2026-09-01,chart_entry,us,6013,6753325295,,toppaidapplications_rank,67,Somatic Forecast | new_entrant=False
2026-09-01,chart_entry,us,6013,1608160732,,toppaidapplications_rank,68,Blood pressure report | new_entrant=False
2026-09-01,chart_entry,us,6013,6802301405,,toppaidapplications_rank,69,Cindy - Crossfit Workout | new_entrant=False
2026-09-01,chart_entry,us,6013,1088672024,,toppaidapplications_rank,70,Fitmeter Bike - GPS Cycling | new_entrant=False
2026-09-01,chart_entry,us,6013,6758952613,,toppaidapplications_rank,71,Klench: Kegel Trainer | new_entrant=False
2026-09-01,chart_entry,us,6013,1536343162,,toppaidapplications_rank,72,Sobriety Counter - Pro | new_entrant=False
2026-09-01,chart_entry,us,6013,471786434,,toppaidapplications_rank,73,Pocket Yoga Teacher | new_entrant=False
2026-09-01,chart_entry,us,6013,6753156958,,toppaidapplications_rank,74,Hourly Steps Reminder | new_entrant=False
2026-09-01,chart_entry,us,6013,1347597121,,toppaidapplications_rank,75,Box Breathe | new_entrant=False
2026-09-01,chart_entry,us,6013,6743547737,,toppaidapplications_rank,76,PowNap | new_entrant=False
2026-09-01,chart_entry,us,6013,6747005575,,toppaidapplications_rank,77,Oona: Ferber Method Timer | new_entrant=False
2026-09-01,chart_entry,us,6013,566752651,,toppaidapplications_rank,78,Rainy Mood | new_entrant=False
2026-09-01,chart_entry,us,6013,1462584573,,toppaidapplications_rank,79,Schumann Resonance | new_entrant=False
2026-09-01,chart_entry,us,6013,6475634754,,toppaidapplications_rank,80,BpExtract - for Hilo | new_entrant=False
2026-09-01,chart_entry,us,6013,6757393068,,toppaidapplications_rank,81,Canter: Run Walk Training | new_entrant=False
2026-09-01,chart_entry,us,6013,903091325,,toppaidapplications_rank,82,Potassium Counter & Tracker | new_entrant=False
2026-09-01,chart_entry,us,6013,683984776,,toppaidapplications_rank,83,Heart Rate Variability Logger | new_entrant=False
2026-09-01,chart_entry,us,6013,1062915865,,toppaidapplications_rank,84,Fast Tract Diet | new_entrant=False
2026-09-01,chart_entry,us,6013,6761294648,,toppaidapplications_rank,85,"MANIC MILES 3,090 | new_entrant=False"
2026-09-01,chart_entry,us,6013,937793199,,toppaidapplications_rank,86,Ref Guide for Essential Oils | new_entrant=False
2026-09-01,chart_entry,us,6013,1234962944,,toppaidapplications_rank,87,Magna Wave | new_entrant=False
2026-09-01,chart_entry,us,6013,6761014182,,toppaidapplications_rank,88,Cadence Running Metronome | new_entrant=False
2026-09-01,chart_entry,us,6013,1532827079,,toppaidapplications_rank,89,Brain Tool Kit | new_entrant=False
2026-09-01,chart_entry,us,6013,6745131744,,toppaidapplications_rank,90,72Hour Fasting Timer | new_entrant=False
2026-09-01,chart_entry,us,6013,6753857905,,toppaidapplications_rank,91,WombWisdom by Nourishment 101 | new_entrant=False
2026-09-01,chart_entry,us,6013,448200679,,toppaidapplications_rank,92,Meditation & Relax Music Pro | new_entrant=False
2026-09-01,chart_entry,us,6013,985970592,,toppaidapplications_rank,93,Hatch Squat Calculator | new_entrant=False
2026-09-01,chart_entry,us,6013,6794077110,,toppaidapplications_rank,94,Daily Rose App | new_entrant=False
2026-09-01,chart_entry,us,6013,647038074,,toppaidapplications_rank,95,Anxiety Release based on EMDR | new_entrant=False
2026-09-01,chart_entry,us,6013,362389803,,toppaidapplications_rank,96,Progressive Alarm Clock | new_entrant=False
2026-09-01,chart_entry,us,6013,6785919923,,newapplications_rank,1,Hero Clash Legends | new_entrant=False
2026-09-01,chart_entry,us,6013,6777507072,,newapplications_rank,2,XLSX Spreadsheets Editor | new_entrant=False
2026-09-01,chart_entry,us,6013,6762939158,,newapplications_rank,3,LYS: Planner & Journal | new_entrant=False
2026-09-01,chart_entry,us,6013,6787935014,,newapplications_rank,4,Habit Tracker: Routine Check | new_entrant=False
2026-09-01,chart_entry,us,6013,6775845427,,newapplications_rank,5,Palaestra OS | new_entrant=False
2026-09-01,chart_entry,us,6013,6784648615,,newapplications_rank,6,成仏堂 | new_entrant=False
2026-09-01,chart_entry,us,6013,6785667407,,newapplications_rank,7,Property_Care | new_entrant=False
2026-09-01,chart_entry,us,6013,6781753295,,newapplications_rank,8,MuntuGwiyann | new_entrant=False
2026-09-01,chart_entry,us,6013,6782422335,,newapplications_rank,9,The Reset Playbook | new_entrant=False
2026-09-01,chart_entry,us,6013,6785046867,,newapplications_rank,10,どんくらいスパイス | new_entrant=False
2026-09-01,chart_entry,us,6013,6785452303,,newapplications_rank,11,Terra Firma Travel | new_entrant=False
2026-09-01,chart_entry,us,6013,6786293494,,newapplications_rank,12,Daily Drop: Sports Trivia | new_entrant=False
2026-09-01,chart_entry,us,6013,6775914526,,newapplications_rank,13,Safely — AI Scam Detector | new_entrant=False
2026-09-01,chart_entry,us,6013,6780476538,,newapplications_rank,14,Prezenz | new_entrant=False
2026-09-01,chart_entry,us,6013,6788178383,,newapplications_rank,15,Waraqat - ورقات | new_entrant=False
2026-09-01,chart_entry,us,6013,6785337296,,newapplications_rank,16,Nestraq: Property Deal Radar | new_entrant=False
2026-09-01,chart_entry,us,6013,6761427686,,newapplications_rank,17,DietCam | new_entrant=False
2026-09-01,chart_entry,us,6013,6766059042,,newapplications_rank,18,SousEye: AI Recipe Cook | new_entrant=False
2026-09-01,chart_entry,us,6013,6748237372,,newapplications_rank,19,RetroGlass: Pixel Hourglass | new_entrant=False
2026-09-01,chart_entry,us,6013,6788040015,,newapplications_rank,20,t3app | new_entrant=False
2026-09-01,chart_entry,us,6013,6755491395,,newapplications_rank,21,Open Working Hours | new_entrant=False
2026-09-01,chart_entry,us,6013,6754956163,,newapplications_rank,22,SHIFT: Tapping & Affirmations | new_entrant=False
2026-09-01,chart_entry,us,6013,6786397742,,newapplications_rank,23,DGT Test - Driver License | new_entrant=False
2026-09-01,chart_entry,us,6013,6764268218,,newapplications_rank,24,Маруся | new_entrant=False
2026-09-01,chart_entry,us,6013,6778567566,,newapplications_rank,25,15k Creator | new_entrant=False
2026-09-01,chart_entry,us,6013,6786146533,,newapplications_rank,26,White Noise Wave: Rain & Waves | new_entrant=False
2026-09-01,chart_entry,us,6013,6786282402,,newapplications_rank,27,Again: Worth Repeating | new_entrant=False
2026-09-01,chart_entry,us,6013,6761079709,,newapplications_rank,28,GalTaxi | new_entrant=False
2026-09-01,chart_entry,us,6013,6783450908,,newapplications_rank,29,Travel Planet | new_entrant=False
2026-09-01,chart_entry,us,6013,6761428169,,newapplications_rank,30,SOFE | new_entrant=False
2026-09-01,chart_entry,us,6013,6774465277,,newapplications_rank,31,AgalarovRest Az Official App | new_entrant=False
2026-09-01,chart_entry,us,6013,6786785653,,newapplications_rank,32,Rioto Sushi | new_entrant=False
2026-09-01,chart_entry,us,6013,6786830076,,newapplications_rank,33,La Cambusa | new_entrant=False
2026-09-01,chart_entry,us,6013,6776314330,,newapplications_rank,34,Room Decorator・Interior Design | new_entrant=False
2026-09-01,chart_entry,us,6013,6786356764,,newapplications_rank,35,Hear With Eyes | new_entrant=False
2026-09-01,chart_entry,us,6013,6772274035,,newapplications_rank,36,ExpoShift: Restaurant Shifts | new_entrant=False
2026-09-01,chart_entry,us,6013,6785317785,,newapplications_rank,37,Pixelart Studio: Sprite Maker | new_entrant=False
2026-09-01,chart_entry,us,6013,6786065091,,newapplications_rank,38,Bagels and Beyond | new_entrant=False
2026-09-01,chart_entry,us,6013,6761641114,,newapplications_rank,39,MusicTimeMachine. | new_entrant=False
2026-09-01,chart_entry,us,6013,6776986533,,newapplications_rank,40,Salah: Prayer Tracker & Streak | new_entrant=False
2026-09-01,chart_entry,us,6013,6787764893,,newapplications_rank,41,Stack zero | new_entrant=False
2026-09-01,chart_entry,us,6013,6771162587,,newapplications_rank,42,Water Tracker Sippin' | new_entrant=False
2026-09-01,chart_entry,us,6013,6764790001,,newapplications_rank,43,GadAAC | new_entrant=False
2026-09-01,chart_entry,us,6013,6756796107,,newapplications_rank,44,Milistore | new_entrant=False
2026-09-01,chart_entry,us,6013,6764637846,,newapplications_rank,45,Vocards: Vocabulary Flashcards | new_entrant=False
2026-09-01,chart_entry,us,6013,6780157917,,newapplications_rank,46,Urlaubskasse+ | new_entrant=False
2026-09-01,chart_entry,us,6013,6783859673,,newapplications_rank,47,NeuroSprint | new_entrant=False
2026-09-01,chart_entry,us,6013,6783880442,,newapplications_rank,48,Save That Munch | new_entrant=False
2026-09-01,chart_entry,us,6013,6787709570,,newapplications_rank,49,Phil: 3 Circles Evangelism | new_entrant=False
2026-09-01,chart_entry,us,6013,6786173867,,newapplications_rank,50,Roof Calc: Shingle Estimator | new_entrant=False
2026-09-01,chart_entry,us,6013,6786033152,,newapplications_rank,51,Twansburger | new_entrant=False
2026-09-01,chart_entry,us,6013,6787426302,,newapplications_rank,52,BubbleKey - Lusique | new_entrant=False
2026-09-01,chart_entry,us,6013,6767558894,,newapplications_rank,53,Oekostrom Energy Cockpit | new_entrant=False
2026-09-01,chart_entry,us,6013,6786902552,,newapplications_rank,54,TravelCost | new_entrant=False
2026-09-01,chart_entry,us,6013,6788319515,,newapplications_rank,55,THPT Score Calculator 2026 | new_entrant=False
2026-09-01,chart_entry,us,6013,6787802923,,newapplications_rank,56,レトロゲームショップ物語 | new_entrant=False
2026-09-01,chart_entry,us,6013,6777819286,,newapplications_rank,57,Rescue Vehicle | new_entrant=False
2026-09-01,chart_entry,us,6013,6788373184,,newapplications_rank,58,Nemesys | new_entrant=False
2026-09-01,chart_entry,us,6013,6785265674,,newapplications_rank,59,TrackR Performance | new_entrant=False
2026-09-01,chart_entry,us,6013,6761074032,,newapplications_rank,60,siaoplay | new_entrant=False
2026-09-01,chart_entry,us,6013,6757199374,,newapplications_rank,61,TryMyPRO Member | new_entrant=False
2026-09-01,chart_entry,us,6013,6787100168,,newapplications_rank,62,watchUp: Series & Movies | new_entrant=False
2026-09-01,chart_entry,us,6013,6786983855,,newapplications_rank,63,Photo & Video Cleaner App | new_entrant=False
2026-09-01,chart_entry,us,6013,6771104989,,newapplications_rank,64,FamilyLoop: Chores & Rewards | new_entrant=False
2026-09-01,chart_entry,us,6013,6783461414,,newapplications_rank,65,CardNext TCG Card Scanner | new_entrant=False
2026-09-01,chart_entry,us,6013,6785943621,,newapplications_rank,66,SkeetGolf | new_entrant=False
2026-09-01,chart_entry,us,6013,6773847812,,newapplications_rank,67,Help Me Remember | new_entrant=False
2026-09-01,chart_entry,us,6013,6784800739,,newapplications_rank,68,Mise — POS | new_entrant=False
2026-09-01,chart_entry,us,6013,6756449950,,newapplications_rank,69,Vibe Flip: Motivation Quotes | new_entrant=False
2026-09-01,chart_entry,us,6013,6786206390,,newapplications_rank,70,Red Riding Hood Romanian | new_entrant=False
2026-09-01,chart_entry,us,6013,6785260309,,newapplications_rank,71,Akkad - Pharmacy Management | new_entrant=False
2026-09-01,chart_entry,us,6013,6778462956,,newapplications_rank,72,Chrono-Tithe: Turn Timer | new_entrant=False
2026-09-01,chart_entry,us,6013,6780390828,,newapplications_rank,73,Domovara | new_entrant=False
2026-09-01,chart_entry,us,6013,6780542928,,newapplications_rank,74,Aerogram - Flight Weather | new_entrant=False
2026-09-01,chart_entry,us,6013,6763021570,,newapplications_rank,75,Kalorista | new_entrant=False
2026-09-01,chart_entry,us,6013,6785731668,,newapplications_rank,76,Skani | new_entrant=False
2026-09-01,chart_entry,us,6013,6780749820,,newapplications_rank,77,FleurSpace | new_entrant=False
2026-09-01,chart_entry,us,6013,6761502599,,newapplications_rank,78,PSA Marine | new_entrant=False
2026-09-01,chart_entry,us,6013,6759921558,,newapplications_rank,79,BogeyBreaker | new_entrant=False
2026-09-01,chart_entry,us,6013,6780894137,,newapplications_rank,80,BB Pilates Postür Hatırlatıcı | new_entrant=False
2026-09-01,chart_entry,us,6013,6786307978,,newapplications_rank,81,Block Fall Logic Puzzle | new_entrant=False
2026-09-01,chart_entry,us,6013,6752259678,,newapplications_rank,82,Monolith Sales | new_entrant=False
2026-09-01,chart_entry,us,6013,6784257489,,newapplications_rank,83,Los Vilos App | new_entrant=False
2026-09-01,chart_entry,us,6013,6783349573,,newapplications_rank,84,SafetNet Vault | new_entrant=False
2026-09-01,chart_entry,us,6013,6785881535,,newapplications_rank,85,ICLinkWorld | new_entrant=False
2026-09-01,chart_entry,us,6013,6785155998,,newapplications_rank,86,Blubby - beware the blobs | new_entrant=False
2026-09-01,chart_entry,us,6013,6786327849,,newapplications_rank,87,The Gymnastics Academy UK | new_entrant=False
2026-09-01,chart_entry,us,6013,6786002120,,newapplications_rank,88,Cyber Legion | new_entrant=False
2026-09-01,chart_entry,us,6013,6786999312,,newapplications_rank,89,多多课程表 | new_entrant=False
2026-09-01,chart_entry,us,6013,6777100039,,newapplications_rank,90,Ticket Monkey Customer App | new_entrant=False
2026-09-01,chart_entry,us,6013,6785002284,,newapplications_rank,91,Master Clock | new_entrant=False
2026-09-01,chart_entry,us,6013,6787888466,,newapplications_rank,92,Canlı Bakiye | new_entrant=False
2026-09-01,chart_entry,us,6013,6776582964,,newapplications_rank,93,Dead Trigger | new_entrant=False
2026-09-01,chart_entry,us,6013,6757140652,,newapplications_rank,94,Revocal | new_entrant=False
2026-09-01,chart_entry,us,6013,6784477278,,newapplications_rank,95,Permit Prep: DMV Test Prep | new_entrant=False
2026-09-01,chart_entry,us,6013,6786207015,,newapplications_rank,96,The Three Little Pigs Romanian | new_entrant=False
2026-09-01,chart_entry,us,6013,6784082587,,newapplications_rank,97,arvono | new_entrant=False
2026-09-01,chart_entry,us,6013,6746337556,,newapplications_rank,98,Jet Society | new_entrant=False
2026-09-01,chart_entry,us,6013,6785950466,,newapplications_rank,99,Fence Tamer: Animal Balance | new_entrant=False
2026-09-01,chart_entry,us,6013,6786198512,,newapplications_rank,100,Glowfin Reef | new_entrant=False
2026-09-01,chart_entry,us,6007,6448311069,,topfreeapplications_rank,1,ChatGPT | new_entrant=False
2026-09-01,chart_entry,us,6007,6473753684,,topfreeapplications_rank,2,Claude by Anthropic | new_entrant=False
2026-09-01,chart_entry,us,6007,6477489729,,topfreeapplications_rank,3,Google Gemini | new_entrant=False
2026-09-01,chart_entry,us,6007,983156458,,topfreeapplications_rank,4,Microsoft Authenticator | new_entrant=False
2026-09-01,chart_entry,us,6007,422689480,,topfreeapplications_rank,5,Gmail - Email by Google | new_entrant=False
2026-09-01,chart_entry,us,6007,951937596,,topfreeapplications_rank,6,Microsoft Outlook | new_entrant=False
2026-09-01,chart_entry,us,6007,1558240027,,topfreeapplications_rank,7,Meta AI | new_entrant=False
2026-09-01,chart_entry,us,6007,6670324846,,topfreeapplications_rank,8,Grok AI | new_entrant=False
2026-09-01,chart_entry,us,6007,507874739,,topfreeapplications_rank,9,Google Drive | new_entrant=False
2026-09-01,chart_entry,us,6007,842842640,,topfreeapplications_rank,10,Google Docs | new_entrant=False
2026-09-01,chart_entry,us,6007,909319292,,topfreeapplications_rank,11,Google Calendar: Get Organized | new_entrant=False
2026-09-01,chart_entry,us,6007,842849113,,topfreeapplications_rank,12,Google Sheets | new_entrant=False
2026-09-01,chart_entry,us,6007,1370293473,,topfreeapplications_rank,13,VPN - Super Unlimited Proxy | new_entrant=False
2026-09-01,chart_entry,us,6007,586447913,,topfreeapplications_rank,14,Microsoft Word | new_entrant=False
2026-09-01,chart_entry,us,6007,6443686328,,topfreeapplications_rank,15,Link to Windows | new_entrant=False
2026-09-01,chart_entry,us,6007,469284907,,topfreeapplications_rank,16,HP | new_entrant=False
2026-09-01,chart_entry,us,6007,879478102,,topfreeapplications_rank,17,Google Slides | new_entrant=False
2026-09-01,chart_entry,us,6007,577586159,,topfreeapplications_rank,18,Yahoo Mail: Your Email & Inbox | new_entrant=False
2026-09-01,chart_entry,us,6007,586683407,,topfreeapplications_rank,19,Microsoft Excel | new_entrant=False
2026-09-01,chart_entry,us,6007,6794501026,,topfreeapplications_rank,20,Grok Bot | new_entrant=False
2026-09-01,chart_entry,us,6007,388627783,,topfreeapplications_rank,21,CamScanner - PDF Scanner App | new_entrant=False
2026-09-01,chart_entry,us,6007,477537958,,topfreeapplications_rank,22,Microsoft OneDrive | new_entrant=False
2026-09-01,chart_entry,us,6007,1528940523,,topfreeapplications_rank,23,VPN - Fast VPN Super ™ | new_entrant=False
2026-09-01,chart_entry,us,6007,541164041,,topfreeapplications_rank,24,Microsoft Copilot | new_entrant=False
2026-09-01,chart_entry,us,6007,1258654743,,topfreeapplications_rank,25,Smart Home Manager | new_entrant=False
2026-09-01,chart_entry,us,6007,327630330,,topfreeapplications_rank,26,Dropbox: Cloud Storage Backup | new_entrant=False
2026-09-01,chart_entry,us,6007,1454483188,,topfreeapplications_rank,27,Saturn Calendar | new_entrant=False
2026-09-01,chart_entry,us,6007,318698524,,topfreeapplications_rank,28,Google Voice | new_entrant=False
2026-09-01,chart_entry,us,6007,1358107315,,topfreeapplications_rank,29,Ringtones Maker - the ring app | new_entrant=False
2026-09-01,chart_entry,us,6007,1376350358,,topfreeapplications_rank,30,Online Portal by AppFolio | new_entrant=False
2026-09-01,chart_entry,us,6007,6737527615,,topfreeapplications_rank,31,Gemini Notebook | new_entrant=False
2026-09-01,chart_entry,us,6007,1669007652,,topfreeapplications_rank,32,AI Chatbot - Nova | new_entrant=False
2026-09-01,chart_entry,us,6007,1523682319,,topfreeapplications_rank,33,Widgetsmith | new_entrant=False
2026-09-01,chart_entry,us,6007,586449534,,topfreeapplications_rank,34,Microsoft PowerPoint | new_entrant=False
2026-09-01,chart_entry,us,6007,1668000334,,topfreeapplications_rank,35,Perplexity - AI Search & Chat | new_entrant=False
2026-09-01,chart_entry,us,6007,1209815023,,topfreeapplications_rank,36,Speechify – Text to Speech PDF | new_entrant=False
2026-09-01,chart_entry,us,6007,6670175056,,topfreeapplications_rank,37,Summary - AI Note Taker | new_entrant=False
2026-09-01,chart_entry,us,6007,714133074,,topfreeapplications_rank,38,ButterflyMX | new_entrant=False
2026-09-01,chart_entry,us,6007,1232780281,,topfreeapplications_rank,39,"Notion: Notes, Tasks, AI | new_entrant=False"
2026-09-01,chart_entry,us,6007,952578473,,topfreeapplications_rank,40,TimeTree: Shared Calendar | new_entrant=False
2026-09-01,chart_entry,us,6007,1669513811,,topfreeapplications_rank,41,OneSearch: DeepSearch Finder | new_entrant=False
2026-09-01,chart_entry,us,6007,1250312807,,topfreeapplications_rank,42,X-VPN: VPN Fast & Secure | new_entrant=False
2026-09-01,chart_entry,us,6007,1158877342,,topfreeapplications_rank,43,Grammarly: AI Keyboard & Voice | new_entrant=False
2026-09-01,chart_entry,us,6007,891247102,,topfreeapplications_rank,44,PingID | new_entrant=False
2026-09-01,chart_entry,us,6007,1446335066,,topfreeapplications_rank,45,ID.me Authenticator | new_entrant=False
2026-09-01,chart_entry,us,6007,1280548773,,topfreeapplications_rank,46,Kia Access | new_entrant=False
2026-09-01,chart_entry,us,6007,6757661674,,topfreeapplications_rank,47,SocialLite-Block Reels&Shorts | new_entrant=False
2026-09-01,chart_entry,us,6007,6737597349,,topfreeapplications_rank,48,DeepSeek - AI Assistant | new_entrant=False
2026-09-01,chart_entry,us,6007,979659905,,topfreeapplications_rank,49,Proton Mail - Encrypted Email | new_entrant=False
2026-09-01,chart_entry,us,6007,1276437113,,topfreeapplications_rank,50,Otter Transcribe Voice Notes | new_entrant=False
2026-09-01,chart_entry,us,6007,1451784328,,topfreeapplications_rank,51,Google One | new_entrant=False
2026-09-01,chart_entry,us,6007,1612822001,,topfreeapplications_rank,52,Private VPN Proxy - Easy Start | new_entrant=False
2026-09-01,chart_entry,us,6007,1509453185,,topfreeapplications_rank,53,TeraBox: 1TB Cloud & AI Space | new_entrant=False
2026-09-01,chart_entry,us,6007,1499198946,,topfreeapplications_rank,54,Structured: Daily Planner Todo | new_entrant=False
2026-09-01,chart_entry,us,6007,1391782046,,topfreeapplications_rank,55,Surfshark VPN: Fast & Secure | new_entrant=False
2026-09-01,chart_entry,us,6007,1619382448,,topfreeapplications_rank,56,Forms for Google Docs | new_entrant=False
2026-09-01,chart_entry,us,6007,6504635873,,topfreeapplications_rank,57,VPN - FREE VPN Fast Ⓡ | new_entrant=False
2026-09-01,chart_entry,us,6007,6757393880,,topfreeapplications_rank,58,Smart Printer App℠ | new_entrant=False
2026-09-01,chart_entry,us,6007,1401184723,,topfreeapplications_rank,59,Double Good | new_entrant=False
2026-09-01,chart_entry,us,6007,1448454304,,topfreeapplications_rank,60,Wepa Print | new_entrant=False
2026-09-01,chart_entry,us,6007,1559479889,,topfreeapplications_rank,61,Chat Smith: AI Chatbot & Agent | new_entrant=False
2026-09-01,chart_entry,us,6007,1569379048,,topfreeapplications_rank,62,WeTransfer: Transfer Files | new_entrant=False
2026-09-01,chart_entry,us,6007,583009522,,topfreeapplications_rank,63,CyberGhost: Safe & Private VPN | new_entrant=False
2026-09-01,chart_entry,us,6007,1600487147,,topfreeapplications_rank,64,Cloaked: Protect your privacy | new_entrant=False
2026-09-01,chart_entry,us,6007,474990205,,topfreeapplications_rank,65,Docusign - Upload & Sign Docs | new_entrant=False
2026-09-01,chart_entry,us,6007,6759957263,,topfreeapplications_rank,66,Office Word: Edit Document | new_entrant=False
2026-09-01,chart_entry,us,6007,6448794069,,topfreeapplications_rank,67,Brick - Ditch Distractions | new_entrant=False
2026-09-01,chart_entry,us,6007,6497229487,,topfreeapplications_rank,68,Wispr Flow: AI Voice Keyboard | new_entrant=False
2026-09-01,chart_entry,us,6007,6739429409,,topfreeapplications_rank,69,Granola - AI Meeting Notes | new_entrant=False
2026-09-01,chart_entry,us,6007,345323231,,topfreeapplications_rank,70,Microsoft Bing Search | new_entrant=False
2026-09-01,chart_entry,us,6007,706857885,,topfreeapplications_rank,71,MEGA: Encrypted Cloud Storage | new_entrant=False
2026-09-01,chart_entry,us,6007,1029207872,,topfreeapplications_rank,72,Google Keep - Notes and lists | new_entrant=False
2026-09-01,chart_entry,us,6007,410395246,,topfreeapplications_rank,73,Microsoft OneNote | new_entrant=False
2026-09-01,chart_entry,us,6007,893514610,,topfreeapplications_rank,74,MyHyundai with Bluelink | new_entrant=False
2026-09-01,chart_entry,us,6007,1353634006,,topfreeapplications_rank,75,Google Tasks: Get Things Done | new_entrant=False
2026-09-01,chart_entry,us,6007,608834326,,topfreeapplications_rank,76,Calendars: Schedule Planner | new_entrant=False
2026-09-01,chart_entry,us,6007,1497465230,,topfreeapplications_rank,77,Opal: Screen Time Control | new_entrant=False
2026-09-01,chart_entry,us,6007,1644737181,,topfreeapplications_rank,78,BePresent: Screen Time Control | new_entrant=False
2026-09-01,chart_entry,us,6007,1438388363,,topfreeapplications_rank,79,Habit Tracker | new_entrant=False
2026-09-01,chart_entry,us,6007,1658377526,,topfreeapplications_rank,80,Chatbot AI Assistant - Genie | new_entrant=False
2026-09-01,chart_entry,us,6007,443369807,,topfreeapplications_rank,81,VPN Hotspot Shield: Secure VPN | new_entrant=False
2026-09-01,chart_entry,us,6007,928941628,,topfreeapplications_rank,82,VPN Proxy OvpnSpider Pro | new_entrant=False
2026-09-01,chart_entry,us,6007,1025707485,,topfreeapplications_rank,83,VPN Proxy Master - Super VPN | new_entrant=False
2026-09-01,chart_entry,us,6007,360593530,,topfreeapplications_rank,84,Notability: AI Notes & Planner | new_entrant=False
2026-09-01,chart_entry,us,6007,6745890037,,topfreeapplications_rank,85,Super Fast VPN・Secure Proxy | new_entrant=False
2026-09-01,chart_entry,us,6007,6444708069,,topfreeapplications_rank,86,Office Word:Edit Word Document | new_entrant=False
2026-09-01,chart_entry,us,6007,1055789534,,topfreeapplications_rank,87,Park Smarter | new_entrant=False
2026-09-01,chart_entry,us,6007,1482562954,,topfreeapplications_rank,88,Photo Recovery: Deleted Files | new_entrant=False
2026-09-01,chart_entry,us,6007,1667518571,,topfreeapplications_rank,89,AI Chat Assistant – ChatNow | new_entrant=False
2026-09-01,chart_entry,us,6007,1540124885,,topfreeapplications_rank,90,rmResident | new_entrant=False
2026-09-01,chart_entry,us,6007,1099748482,,topfreeapplications_rank,91,Spaces: Follow Businesses | new_entrant=False
2026-09-01,chart_entry,us,6007,1365309175,,topfreeapplications_rank,92,Turbo VPN Private Browser | new_entrant=False
2026-09-01,chart_entry,us,6007,6478655348,,topfreeapplications_rank,93,"HyNote: AI Note Taker, Summary | new_entrant=False"
2026-09-01,chart_entry,us,6007,1644414970,,topfreeapplications_rank,94,My Optimum | new_entrant=False
2026-09-01,chart_entry,us,6007,6448141961,,topfreeapplications_rank,95,Mighty Cleaner: Smart Clean Up | new_entrant=False
2026-09-01,chart_entry,us,6007,6479373050,,topfreeapplications_rank,96,ElevenReader: Read Books Aloud | new_entrant=False
2026-09-01,chart_entry,us,6007,6711347033,,topfreeapplications_rank,97,Chatbot App: AI Assistant | new_entrant=False
2026-09-01,chart_entry,us,6007,725215120,,topfreeapplications_rank,98,"SHAREit: Transfer, Share Files | new_entrant=False"
2026-09-01,chart_entry,us,6007,1559538995,,topfreeapplications_rank,99,Pikmykid Parent | new_entrant=False
2026-09-01,chart_entry,us,6007,1010311475,,toppaidapplications_rank,1,QuickBend: Conduit Bending | new_entrant=False
2026-09-01,chart_entry,us,6007,6449003064,,toppaidapplications_rank,2,Goblin Tools | new_entrant=False
2026-09-01,chart_entry,us,6007,904237743,,toppaidapplications_rank,3,Things 3 | new_entrant=False
2026-09-01,chart_entry,us,6007,6779987526,,toppaidapplications_rank,4,Parchment: Agenda & Daily Note | new_entrant=False
2026-09-01,chart_entry,us,6007,430234732,,toppaidapplications_rank,5,Site Audit Pro | new_entrant=False
2026-09-01,chart_entry,us,6007,390017969,,toppaidapplications_rank,6,Due - Reminders & Timers | new_entrant=False
2026-09-01,chart_entry,us,6007,1134770838,,toppaidapplications_rank,7,Ugly's Electrical References | new_entrant=False
2026-09-01,chart_entry,us,6007,368070258,,toppaidapplications_rank,8,LineLearner | new_entrant=False
2026-09-01,chart_entry,us,6007,972387337,,toppaidapplications_rank,9,Scrivener | new_entrant=False
2026-09-01,chart_entry,us,6007,1489470545,,toppaidapplications_rank,10,iFacialMocap | new_entrant=False
2026-09-01,chart_entry,us,6007,862869041,,toppaidapplications_rank,11,Oilfield Calendar | new_entrant=False
2026-09-01,chart_entry,us,6007,339407922,,toppaidapplications_rank,12,iBend Pipe | new_entrant=False
